Source,J2000 Name,Date,MJD,Fit Coeff.,Log Fit,Defect,Frequency [GHz],Flux Density [Jy],Flux Density Error [Jy],Spectral Index,Closure Phase
2005-489,2009-4849,2016-Mar-07,57454.0,"-5.293E-02,3.505E-02,-1.392E-01",Y,0.2%,9.0,0.714,0.004,-0.231,0.1° ± 0.2°
2005-489,2009-4849,2016-Mar-07,57454.0,"-5.293E-02,3.505E-02,-1.392E-01",Y,0.2%,5.5,0.788,0.004,-0.171,0.1° ± 0.2°
2005-489,2009-4849,2016-Jan-27,57414.0,"6.352E-02,-2.635E-01,1.102E-01",Y,0.2%,5.5,0.849,0.008,-0.1,0.1° ± 0.2°
2005-489,2009-4849,2016-Jan-27,57414.0,"6.352E-02,-2.635E-01,1.102E-01",Y,0.2%,9.0,0.817,0.008,-0.053,0° ± 0.2°
2005-489,2009-4849,2016-Jan-23,57410.0,"6.636E-02,-2.257E-01,1.595E-02",Y,0.3%,5.5,0.809,0.005,-0.202,0.2° ± 1.9°
2005-489,2009-4849,2016-Jan-23,57410.0,"6.636E-02,-2.257E-01,1.595E-02",Y,0.3%,9.0,0.734,0.005,-0.195,0.1° ± 0.2°
2005-489,2009-4849,2015-Dec-25,57381.0,"-8.317E-03,-3.738E-02,-9.265E-02",Y,0.2%,5.5,0.819,0.004,-0.175,0.1° ± 0.2°
2005-489,2009-4849,2015-Dec-25,57381.0,"-8.317E-03,-3.738E-02,-9.265E-02",Y,0.2%,9.0,0.744,0.004,-0.214,0.1° ± 0.2°
2005-489,2009-4849,2015-Nov-23,57349.0,"-3.966E-02,6.805E-02,-1.703E-01",Y,0.3%,5.5,0.827,0.005,-0.184,0° ± 0.2°
2005-489,2009-4849,2015-Nov-23,57349.0,"-3.966E-02,6.805E-02,-1.703E-01",Y,0.3%,9.0,0.742,0.005,-0.257,-0.1° ± 0.2°
2005-489,2009-4849,2015-Nov-01,57327.0,"-1.218E-01,2.751E-01,-3.088E-01",Y,0.6%,5.5,0.818,0.006,-0.182,-0.1° ± 0.3°
2005-489,2009-4849,2015-Nov-01,57327.0,"-1.218E-01,2.751E-01,-3.088E-01",Y,0.6%,9.0,0.724,0.006,-0.314,-0.1° ± 0.4°
2005-489,2009-4849,2015-Apr-23,57135.0,"-5.525E-02,9.393E-02,-1.891E-01",Y,0.4%,5.5,0.814,0.005,-0.186,-0.1° ± 0.2°
2005-489,2009-4849,2015-Apr-23,57135.0,"-5.525E-02,9.393E-02,-1.891E-01",Y,0.4%,9.0,0.728,0.005,-0.267,-0.2° ± 0.3°
2005-489,2009-4849,2015-Mar-21,57102.0,"4.445E-02,-1.242E-01,-3.734E-02",Y,0.2%,5.5,0.855,0.004,-0.179,0° ± 0.2°
2005-489,2009-4849,2015-Mar-21,57102.0,"4.445E-02,-1.242E-01,-3.734E-02",Y,0.2%,9.0,0.78,0.004,-0.195,0° ± 0.2°
2005-489,2009-4849,2015-Jan-14,57036.0,"-1.346E-02,-2.207E-02,-7.735E-02",Y,0.2%,5.5,0.847,0.005,-0.137,0° ± 0.2°
2005-489,2009-4849,2015-Jan-14,57036.0,"-1.346E-02,-2.207E-02,-7.735E-02",Y,0.2%,9.0,0.785,0.005,-0.17,-0.1° ± 0.3°
2005-489,2009-4849,2014-Nov-19,56980.0,"2.531E-02,-9.130E-02,-5.505E-02",Y,0.2%,5.5,0.846,0.004,-0.173,0° ± 0.1°
2005-489,2009-4849,2014-Nov-19,56980.0,"2.531E-02,-9.130E-02,-5.505E-02",Y,0.2%,9.0,0.773,0.004,-0.196,0° ± 0.1°
2005-489,2009-4849,2014-Oct-13,56943.0,"-6.178E-02,1.283E-01,-1.883E-01",Y,0.2%,9.0,0.775,0.007,-0.231,0.1° ± 0.3°
2005-489,2009-4849,2014-Oct-13,56943.0,"-6.178E-02,1.283E-01,-1.883E-01",Y,0.2%,5.5,0.851,0.007,-0.151,0.1° ± 0.2°
2005-489,2009-4849,2014-Sep-13,56913.0,"-2.019E-02,3.514E-02,-1.225E-01",Y,0.2%,5.5,0.868,0.004,-0.146,0.1° ± 0.2°
2005-489,2009-4849,2014-Sep-13,56913.0,"-2.019E-02,3.514E-02,-1.225E-01",Y,0.2%,9.0,0.798,0.004,-0.199,0.1° ± 0.2°
2005-489,2009-4849,2014-Jul-21,56859.0,"4.692E-02,-8.282E-02,-5.880E-02",Y,0.2%,9.0,0.821,0.003,-0.195,0.1° ± 0.3°
2005-489,2009-4849,2014-Jul-21,56859.0,"4.692E-02,-8.282E-02,-5.880E-02",Y,0.2%,5.5,0.898,0.003,-0.17,0.1° ± 0.4°
2005-489,2009-4849,2014-Jun-19,56827.0,"2.418E-02,-4.120E-02,-8.227E-02",Y,0.2%,9.0,0.813,0.003,-0.198,0.1° ± 0.2°
2005-489,2009-4849,2014-Jun-19,56827.0,"2.418E-02,-4.120E-02,-8.227E-02",Y,0.2%,5.5,0.888,0.003,-0.163,0.1° ± 0.2°
2005-489,2009-4849,2014-Jun-09,56817.0,"-2.661E-02,2.862E-02,-1.038E-01",Y,0.2%,5.5,0.866,0.003,-0.125,0° ± 0.1°
2005-489,2009-4849,2014-Jun-09,56817.0,"-2.661E-02,2.862E-02,-1.038E-01",Y,0.2%,9.0,0.806,0.003,-0.169,0° ± 0.2°
2005-489,2009-4849,2014-Mar-26,56742.0,"5.113E-02,-1.034E-01,-3.686E-02",Y,0.2%,5.5,0.9,0.004,-0.158,0° ± 0.2°
2005-489,2009-4849,2014-Mar-26,56742.0,"5.113E-02,-1.034E-01,-3.686E-02",Y,0.2%,9.0,0.83,0.004,-0.174,0° ± 0.2°
2005-489,2009-4849,2014-Mar-25,56741.0,"-2.024E-02,2.222E-01,-4.201E-01",Y,3.4%,5.5,0.82,0.018,-0.4,-0.1° ± 0.4°
2005-489,2009-4849,2014-Mar-25,56741.0,"-2.024E-02,2.222E-01,-4.201E-01",Y,3.4%,9.0,0.645,0.018,-0.58,-0.1° ± 1°
2005-489,2009-4849,2013-Dec-10,56636.0,"5.569E-02,-1.070E-01,-4.396E-02",Y,0.2%,9.0,0.82,0.003,-0.191,0.1° ± 0.2°
2005-489,2009-4849,2013-Dec-10,56636.0,"5.569E-02,-1.070E-01,-4.396E-02",Y,0.2%,5.5,0.896,0.003,-0.172,0.3° ± 0.4°
2005-489,2009-4849,2013-Nov-29,56625.0,"2.061E-02,-1.881E-02,-9.399E-02",Y,0.2%,9.0,0.826,0.004,-0.198,0° ± 0.2°
2005-489,2009-4849,2013-Nov-29,56625.0,"2.061E-02,-1.881E-02,-9.399E-02",Y,0.2%,5.5,0.902,0.004,-0.158,0.2° ± 0.3°
2005-489,2009-4849,2013-Nov-10,56606.0,"7.624E-02,-1.510E-01,-1.881E-02",Y,0.2%,5.5,0.9,0.004,-0.179,0° ± 0.1°
2005-489,2009-4849,2013-Nov-10,56606.0,"7.624E-02,-1.510E-01,-1.881E-02",Y,0.2%,9.0,0.822,0.004,-0.187,0° ± 0.2°
2005-489,2009-4849,2012-Nov-02,56233.0,"3.595E-02,3.035E-02,-1.167E-01",Y,0.3%,5.5,0.987,0.007,-0.142,0° ± 0.2°
2005-489,2009-4849,2012-Nov-02,56233.0,"3.595E-02,3.035E-02,-1.167E-01",Y,0.3%,9.0,0.909,0.007,-0.192,0° ± 0.2°
2005-489,2009-4849,2012-Oct-23,56223.0,"1.821E-02,9.507E-02,-1.613E-01",Y,0.2%,5.5,1.0,0.006,-0.144,0° ± 0.4°
2005-489,2009-4849,2012-Oct-23,56223.0,"1.821E-02,9.507E-02,-1.613E-01",Y,0.2%,9.0,0.916,0.006,-0.213,0° ± 0.2°
2005-489,2009-4849,2012-Aug-26,56165.0,"-3.854E-02,2.549E-01,-2.945E-01",Y,0.5%,5.5,0.974,0.009,-0.181,0.1° ± 0.2°
2005-489,2009-4849,2012-Aug-26,56165.0,"-3.854E-02,2.549E-01,-2.945E-01",Y,0.5%,9.0,0.864,0.009,-0.307,0.2° ± 0.4°
2005-489,2009-4849,2012-Jun-13,56091.0,"-9.895E-02,2.318E-01,-1.890E-01",Y,0.7%,5.5,0.931,0.012,-0.048,-0.1° ± 0.2°
2005-489,2009-4849,2012-Jun-13,56091.0,"-9.895E-02,2.318E-01,-1.890E-01",Y,0.7%,9.0,0.892,0.012,-0.129,-0.1° ± 0.5°
2005-489,2009-4849,2012-May-28,56075.0,"-4.040E-02,1.807E-01,-2.094E-01",Y,1.1%,5.5,0.952,0.008,-0.129,-0.1° ± 0.3°
2005-489,2009-4849,2012-May-28,56075.0,"-4.040E-02,1.807E-01,-2.094E-01",Y,1.1%,9.0,0.874,0.008,-0.219,-0.1° ± 0.5°
2005-489,2009-4849,2012-Apr-22,56039.0,"1.510E+00,-1.573E-01,7.283E-03",N,4.6%,5.5,0.865,0.024,-0.491,0.1° ± 0.4°
2005-489,2009-4849,2012-Apr-22,56039.0,"1.510E+00,-1.573E-01,7.283E-03",N,4.6%,9.0,0.684,0.024,-0.345,0.2° ± 1.2°
2005-489,2009-4849,2012-Mar-31,56017.0,"3.100E-03,4.244E-02,-9.983E-02",Y,0.5%,5.5,0.955,0.005,-0.105,0° ± 0.3°
2005-489,2009-4849,2012-Mar-31,56017.0,"3.100E-03,4.244E-02,-9.983E-02",Y,0.5%,9.0,0.897,0.005,-0.148,0.1° ± 0.3°
2005-489,2009-4849,2012-Mar-17,56003.0,"9.597E-02,-1.585E-01",Y,0.7%,9.0,0.88,0.013,-0.159,0° ± 0.3°
2005-489,2009-4849,2012-Mar-17,56003.0,"9.597E-02,-1.585E-01",Y,0.7%,5.5,0.952,0.013,-0.159,-0.1° ± 0.4°
2005-489,2009-4849,2012-Jan-15,55941.0,"-2.487E-01,7.408E-01,-6.610E-01",Y,3.3%,5.5,0.866,0.01,-0.238,-0.1° ± 0.3°
2005-489,2009-4849,2012-Jan-15,55941.0,"-2.487E-01,7.408E-01,-6.610E-01",Y,3.3%,9.0,0.718,0.01,-0.521,0° ± 1°
2005-489,2009-4849,2011-Nov-27,55892.0,"3.861E-02,-8.849E-02",Y,0.6%,5.5,0.94,0.01,-0.088,0° ± 0.2°
2005-489,2009-4849,2011-Nov-27,55892.0,"3.861E-02,-8.849E-02",Y,0.6%,9.0,0.9,0.01,-0.088,0° ± 0.3°
2005-489,2009-4849,2011-Nov-08,55873.0,"-2.293E-01,6.863E-01,-5.651E-01",Y,1.1%,5.5,0.931,0.01,-0.15,0° ± 0.2°
2005-489,2009-4849,2011-Nov-08,55873.0,"-2.293E-01,6.863E-01,-5.651E-01",Y,1.1%,9.0,0.815,0.01,-0.392,0.1° ± 0.5°
2005-489,2009-4849,2011-Oct-14,55848.0,"1.493E-01,-3.283E-01,1.341E-01",Y,0.8%,5.5,0.954,0.006,-0.13,0° ± 0.5°
2005-489,2009-4849,2011-Oct-14,55848.0,"1.493E-01,-3.283E-01,1.341E-01",Y,0.8%,9.0,0.908,0.006,-0.072,0.1° ± 0.5°
2005-489,2009-4849,2011-May-21,55702.0,"-1.274E-01,4.191E-01,-3.069E-01",Y,0.8%,5.5,1.034,0.017,-0.035,-0.1° ± 0.3°
2005-489,2009-4849,2011-May-21,55702.0,"-1.274E-01,4.191E-01,-3.069E-01",Y,0.8%,9.0,0.984,0.017,-0.167,-0.1° ± 0.5°
2005-489,2009-4849,2011-May-17,55698.0,"2.834E-02,4.284E-02,-1.274E-01",Y,0.7%,5.5,0.978,0.01,-0.146,0° ± 0.2°
2005-489,2009-4849,2011-May-17,55698.0,"2.834E-02,4.284E-02,-1.274E-01",Y,0.7%,9.0,0.898,0.01,-0.2,0.1° ± 0.4°
2005-489,2009-4849,2010-Feb-13,55240.0,"-4.551E-02,2.982E-01,-2.793E-01",Y,0.8%,5.5,1.052,0.01,-0.115,-0.1° ± 0.3°
2005-489,2009-4849,2010-Feb-13,55240.0,"-4.551E-02,2.982E-01,-2.793E-01",Y,0.8%,9.0,0.965,0.01,-0.235,-0.1° ± 0.4°
2005-489,2009-4849,2009-Sep-08,55082.0,"4.211E-02,9.301E-02,-1.546E-01",Y,0.5%,9.0,0.977,0.012,-0.202,0° ± 0.3°
2005-489,2009-4849,2009-Sep-08,55082.0,"4.211E-02,9.301E-02,-1.546E-01",Y,0.5%,5.5,1.062,0.012,-0.136,-0.2° ± 0.3°
2005-489,2009-4849,2009-Jan-22,54853.0,"1.918E-01,-9.660E-02",Y,0%,4.8,1.337,0.002,-0.097,0° ± 0.6°
2005-489,2009-4849,2009-Jan-22,54853.0,"1.918E-01,-9.660E-02",Y,0%,8.64,1.263,0.002,-0.097,0° ± 0.9°
2005-489,2009-4849,2005-Aug-16,53598.0,"1.645E-01,-1.589E-01",Y,0.1%,8.64,1.037,0.004,-0.159,-0.2° ± 0.9°
2005-489,2009-4849,2005-Aug-16,53598.0,"1.645E-01,-1.589E-01",Y,0.1%,4.8,1.138,0.004,-0.159,0.2° ± 0.7°
2005-489,2009-4849,2005-Jul-12,53563.0,"3.182E-01,-3.944E-01",Y,0.3%,4.8,1.121,0.005,-0.394,0.2° ± 1.3°
2005-489,2009-4849,2005-Jul-12,53563.0,"3.182E-01,-3.944E-01",Y,0.3%,8.64,0.889,0.005,-0.394,0° ± 3.1°
2005-489,2009-4849,2005-May-04,53494.0,"2.214E-01,-1.747E-01",Y,0.1%,4.8,1.266,0.004,-0.175,0.3° ± 0.8°
2005-489,2009-4849,2005-May-04,53494.0,"2.214E-01,-1.747E-01",Y,0.1%,8.64,1.142,0.004,-0.175,0.4° ± 0.9°
2005-489,2009-4849,2000-Jun-22,51717.0,"2.001E-01,-1.334E-01",Y,0.1%,4.8,1.286,0.0,-0.133,0° ± 0.8°
2005-489,2009-4849,2000-Jun-22,51717.0,"2.001E-01,-1.334E-01",Y,0.1%,8.64,1.189,0.0,-0.133,0.1° ± 0.9°
2005-489,2009-4849,1998-Aug-19,51044.0,"2.274E-01,-9.867E-02",Y,0%,4.8,1.446,0.001,-0.099,0° ± 0.5°
2005-489,2009-4849,1998-Aug-19,51044.0,"2.274E-01,-9.867E-02",Y,0%,8.64,1.365,0.001,-0.099,-0.1° ± 0.5°
2005-489,2009-4849,2022-Dec-01,59914.0,"1.649E-02,-2.876E-03,-1.920E-01",Y,0.5%,2.1,0.99,0.017,-0.127,-0.2° ± 0.4°
2005-489,2009-4849,2021-Aug-02,59428.0,"-1.685E-02,6.857E-02,-4.410E-01",Y,0.8%,2.1,0.911,0.041,-0.216,0.9° ± 1.6°
2005-489,2009-4849,2021-Feb-21,59266.0,"-1.979E-02,-1.497E-01,2.354E-01",Y,0.7%,2.1,0.905,0.022,0.002,0° ± 0.5°
2005-489,2009-4849,2020-Apr-13,58952.0,"-1.627E-02,-2.443E-02,-9.139E-03",Y,1%,2.1,0.944,0.012,-0.03,0.2° ± 0.4°
2005-489,2009-4849,2019-Jan-09,58492.0,"-3.541E-02,4.078E-02,-5.324E-01,5.466E-01",Y,0.8%,2.1,0.872,0.014,-0.132,-0.1° ± 0.9°
2005-489,2009-4849,2016-Jun-06,57545.0,"-2.181E-02,3.640E-02,-1.388E-01",Y,0.8%,2.1,0.945,0.013,-0.053,0.6° ± 0.9°
2005-489,2009-4849,2010-Dec-17,55547.0,"3.498E-02,-1.981E-02",Y,0.3%,2.1,1.068,0.009,-0.02,0.1° ± 0.2°
2005-489,2009-4849,2010-Jul-03,55380.0,"5.475E-02,8.135E-02,-1.918E-01",Y,0.2%,1.75,1.157,0.012,-0.012,0.5° ± 1°
2005-489,2009-4849,2009-Jan-21,54852.0,"8.879E-02,3.519E-01,-7.279E-01",Y,0.2%,1.384,1.33,0.01,0.146,-0.3° ± 2.1°
2005-489,2009-4849,2009-Jan-21,54852.0,"8.879E-02,3.519E-01,-7.279E-01",Y,0.2%,2.368,1.314,0.01,-0.193,0.3° ± 1.6°
2005-489,2009-4849,2006-Oct-25,54033.0,"5.730E-02,-3.275E-01,5.996E-01",Y,0.1%,1.384,1.054,0.003,-0.158,0.5° ± 3.1°
2005-489,2009-4849,2006-Oct-25,54033.0,"5.730E-02,-3.275E-01,5.996E-01",Y,0.1%,2.368,1.044,0.003,0.121,0.8° ± 2°
2005-489,2009-4849,2000-Jun-22,51717.0,"1.073E-01,-3.854E-02,1.764E-01",Y,0.1%,1.384,1.275,0.002,0.011,0° ± 2.2°
2005-489,2009-4849,2000-Jun-22,51717.0,"1.073E-01,-3.854E-02,1.764E-01",Y,0.1%,2.496,1.318,0.002,0.102,0.2° ± 2.5°
1923+210,1925+2106,2018-Mar-07,58184.0,"8.064E-01,-5.717E-01",Y,1.6%,16.8,1.276,0.024,-0.572,0.1° ± 0.3°
1923+210,1925+2106,2018-Mar-07,58184.0,"8.064E-01,-5.717E-01",Y,1.6%,21.2,1.117,0.024,-0.572,0.1° ± 0.5°
1923+210,1925+2106,2005-Aug-16,53598.0,"-5.566E-01,2.276E+00,-1.327E+00",Y,0%,8.64,2.577,0.004,-0.21,0.1° ± 0.5°
1923+210,1925+2106,2005-Aug-16,53598.0,"-5.566E-01,2.276E+00,-1.327E+00",Y,0%,4.8,2.388,0.004,0.468,0.2° ± 0.5°
1749+096,1751+0939,2012-Jul-19,56127.0,"1.511E+00,-5.251E-01",Y,4.1%,93.0,3.002,0.12,-0.525,0.1° ± 0.7°
1749+096,1751+0939,2012-Jul-19,56127.0,"1.511E+00,-5.251E-01",Y,4.1%,95.0,2.968,0.12,-0.525,-0.1° ± 0.6°
1749+096,1751+0939,2011-Jul-26,55768.0,"5.003E+00,-2.276E+00",Y,5.5%,93.0,3.332,0.251,-2.276,-0.7° ± 2.6°
1749+096,1751+0939,2011-Jul-26,55768.0,"5.003E+00,-2.276E+00",Y,5.5%,95.0,3.175,0.251,-2.276,-1.5° ± 3.3°
1749+096,1751+0939,2007-May-10,54230.0,"2.088E+00,-6.632E-01",Y,6.2%,93.504,6.039,0.061,-0.663,-0.1° ± 3.6°
1749+096,1751+0939,2007-May-10,54230.0,"2.088E+00,-6.632E-01",Y,6.2%,95.552,5.953,0.061,-0.663,0.2° ± 4.4°
1749+096,1751+0939,2006-Apr-24,53849.0,"-1.335E-01,3.903E-01",Y,2%,93.504,4.322,0.041,0.39,-0.1° ± 2.2°
1749+096,1751+0939,2006-Apr-24,53849.0,"-1.335E-01,3.903E-01",Y,2%,95.552,4.359,0.041,0.39,0.1° ± 2.4°
1749+096,1751+0939,2022-Nov-10,59893.0,"6.412E-01,-1.371E-01",Y,0.2%,33.0,2.71,0.041,-0.137,0° ± 0.1°
1749+096,1751+0939,2022-Nov-10,59893.0,"6.412E-01,-1.371E-01",Y,0.2%,35.0,2.688,0.041,-0.137,0° ± 0.1°
1749+096,1751+0939,2022-Apr-29,59698.0,"-1.244E-01,2.832E-01",Y,0.3%,33.0,2.021,0.018,0.283,0° ± 0.2°
1749+096,1751+0939,2022-Apr-29,59698.0,"-1.244E-01,2.832E-01",Y,0.3%,35.0,2.055,0.018,0.283,0° ± 0.2°
1749+096,1751+0939,2021-May-22,59356.0,"3.838E-01,-9.416E-02",Y,0.4%,33.0,1.741,0.016,-0.094,0° ± 0.2°
1749+096,1751+0939,2021-May-22,59356.0,"3.838E-01,-9.416E-02",Y,0.4%,35.0,1.731,0.016,-0.094,0° ± 0.2°
1749+096,1751+0939,2021-Jan-09,59223.0,"8.645E-01,-1.894E-01",Y,0.1%,33.0,3.775,0.054,-0.189,0° ± 0.4°
1749+096,1751+0939,2021-Jan-09,59223.0,"8.645E-01,-1.894E-01",Y,0.1%,35.0,3.733,0.054,-0.189,0° ± 0.4°
1749+096,1751+0939,2016-Aug-17,57617.0,"1.234E+00,-4.107E-01",Y,0.2%,38.0,3.848,0.05,-0.411,0° ± 0.1°
1749+096,1751+0939,2016-Aug-17,57617.0,"1.234E+00,-4.107E-01",Y,0.2%,40.0,3.767,0.05,-0.411,0° ± 0.1°
1749+096,1751+0939,2015-Oct-09,57304.0,"8.590E-01,-4.049E-02",Y,0%,33.0,6.274,0.024,-0.04,0° ± 0.1°
1749+096,1751+0939,2015-Oct-09,57304.0,"8.590E-01,-4.049E-02",Y,0%,35.0,6.259,0.024,-0.04,0° ± 0.1°
1749+096,1751+0939,2015-Feb-08,57061.0,"7.590E-01,-1.368E-01",Y,0.1%,38.0,3.49,0.023,-0.137,0° ± 0.1°
1749+096,1751+0939,2015-Feb-08,57061.0,"7.590E-01,-1.368E-01",Y,0.1%,40.0,3.466,0.023,-0.137,0° ± 0.1°
1749+096,1751+0939,2014-Sep-13,56913.0,"1.040E+00,-2.593E-01",Y,0.1%,38.0,4.269,0.055,-0.259,0° ± 0.1°
1749+096,1751+0939,2014-Sep-13,56913.0,"1.040E+00,-2.593E-01",Y,0.1%,40.0,4.213,0.055,-0.259,0° ± 0.1°
1749+096,1751+0939,2011-Sep-17,55821.0,"1.295E+00,-4.626E-01",Y,0.1%,35.0,3.808,0.019,-0.463,0° ± 0.1°
1749+096,1751+0939,2011-Sep-17,55821.0,"1.295E+00,-4.626E-01",Y,0.1%,33.0,3.913,0.019,-0.463,0° ± 0.1°
1749+096,1751+0939,2011-Apr-12,55663.0,"8.629E-01,-3.175E-02",Y,0%,33.0,6.527,0.019,-0.032,0° ± 0.1°
1749+096,1751+0939,2011-Apr-12,55663.0,"8.629E-01,-3.175E-02",Y,0%,35.0,6.514,0.019,-0.032,0° ± 0.1°
1749+096,1751+0939,2007-May-14,54234.0,"1.651E+00,-5.302E-01",Y,0%,42.944,6.099,0.009,-0.53,-0.1° ± 0.6°
1749+096,1751+0939,2007-May-14,54234.0,"1.651E+00,-5.302E-01",Y,0%,44.992,5.95,0.009,-0.53,0° ± 0.5°
1749+096,1751+0939,2022-Jan-03,59582.0,"8.890E-01,-3.948E-01",Y,0.2%,17.0,2.531,0.025,-0.395,0.2° ± 0.8°
1749+096,1751+0939,2022-Jan-03,59582.0,"8.890E-01,-3.948E-01",Y,0.2%,19.0,2.422,0.025,-0.395,0.2° ± 1°
1749+096,1751+0939,2021-Jan-24,59238.0,"8.287E-01,-2.512E-01",Y,0.3%,16.8,3.318,0.044,-0.251,0° ± 0.1°
1749+096,1751+0939,2021-Jan-24,59238.0,"8.287E-01,-2.512E-01",Y,0.3%,21.2,3.13,0.044,-0.251,0° ± 0.3°
1749+096,1751+0939,2020-May-15,58984.0,"6.888E-01,-1.658E-01",Y,0.1%,16.8,3.059,0.023,-0.166,0° ± 0.1°
1749+096,1751+0939,2020-May-15,58984.0,"6.888E-01,-1.658E-01",Y,0.1%,21.2,2.944,0.023,-0.166,0° ± 0.2°
1749+096,1751+0939,2018-Mar-07,58184.0,"3.811E-01,3.491E-02",Y,0.2%,16.8,2.654,0.016,0.035,0° ± 0.1°
1749+096,1751+0939,2018-Mar-07,58184.0,"3.811E-01,3.491E-02",Y,0.2%,21.2,2.675,0.016,0.035,0° ± 0.1°
1749+096,1751+0939,2013-Oct-03,56568.0,"8.607E-01,-2.957E-01",Y,0.1%,17.0,3.139,0.015,-0.296,0° ± 0.1°
1749+096,1751+0939,2013-Oct-03,56568.0,"8.607E-01,-2.957E-01",Y,0.1%,19.0,3.038,0.015,-0.296,0° ± 0.1°
1749+096,1751+0939,2012-Sep-03,56173.0,"5.936E-01,-3.418E-02",Y,0%,19.0,3.547,0.013,-0.034,0° ± 0.1°
1749+096,1751+0939,2012-Sep-03,56173.0,"5.936E-01,-3.418E-02",Y,0%,17.0,3.561,0.013,-0.034,0° ± 0.1°
1749+096,1751+0939,2005-Aug-16,53598.0,"1.449E-01,2.372E-01",Y,0%,18.496,2.789,0.01,0.237,0° ± 0.4°
1749+096,1751+0939,2005-Aug-16,53598.0,"1.449E-01,2.372E-01",Y,0%,19.52,2.825,0.01,0.237,0.1° ± 0.5°
1749+096,1751+0939,2005-May-04,53494.0,"5.881E-01,-1.065E-01",Y,0%,19.52,2.823,0.007,-0.106,0° ± 0.4°
1749+096,1751+0939,2005-May-04,53494.0,"5.881E-01,-1.065E-01",Y,0%,18.496,2.839,0.007,-0.106,0° ± 0.3°
1749+096,1751+0939,2005-Mar-25,53454.0,"6.227E-01,-2.079E-02",Y,0%,18.496,3.948,0.006,-0.021,0° ± 0.2°
1749+096,1751+0939,2005-Mar-25,53454.0,"6.227E-01,-2.079E-02",Y,0%,19.008,3.946,0.006,-0.021,0° ± 0.3°
1749+096,1751+0939,2023-Jan-17,59961.0,"1.527E-01,2.846E-01,2.738E-02",Y,0%,5.5,2.39,0.013,0.325,0° ± 0.1°
1749+096,1751+0939,2023-Jan-17,59961.0,"1.527E-01,2.846E-01,2.738E-02",Y,0%,9.0,2.813,0.013,0.337,0° ± 0.1°
1749+096,1751+0939,2022-Oct-25,59877.0,"1.162E-01,2.276E-01,2.012E-02",Y,0%,5.5,1.976,0.011,0.257,0° ± 0.1°
1749+096,1751+0939,2022-Oct-25,59877.0,"1.162E-01,2.276E-01,2.012E-02",Y,0%,9.0,2.248,0.011,0.266,0° ± 0.1°
1749+096,1751+0939,2021-Nov-18,59536.0,"-8.632E-02,7.754E-01,-2.584E-01",Y,0%,5.5,2.219,0.009,0.393,0° ± 0.1°
1749+096,1751+0939,2021-Nov-18,59536.0,"-8.632E-02,7.754E-01,-2.584E-01",Y,0%,8.5,2.577,0.009,0.295,0° ± 0.1°
1749+096,1751+0939,2021-Jul-24,59419.0,"-6.436E-01,1.864E+00,-7.588E-01",Y,0%,5.5,2.092,0.009,0.74,0° ± 0.1°
1749+096,1751+0939,2021-Jul-24,59419.0,"-6.436E-01,1.864E+00,-7.588E-01",Y,0%,9.0,2.781,0.009,0.416,0° ± 0.1°
1749+096,1751+0939,2021-Jun-01,59366.0,"-1.284E-01,3.263E-01,1.111E-02",Y,0.1%,5.5,1.316,0.014,0.343,0° ± 0.2°
1749+096,1751+0939,2021-Jun-01,59366.0,"-1.284E-01,3.263E-01,1.111E-02",Y,0.1%,9.0,1.56,0.014,0.348,0° ± 0.2°
1749+096,1751+0939,2021-Feb-08,59253.0,"-6.368E-01,2.012E+00,-1.020E+00",Y,0%,5.5,1.967,0.038,0.502,0° ± 0.1°
1749+096,1751+0939,2021-Feb-08,59253.0,"-6.368E-01,2.012E+00,-1.020E+00",Y,0%,9.0,2.261,0.038,0.065,0° ± 0.1°
1749+096,1751+0939,2020-Sep-19,59111.0,"-1.706E-02,5.314E-01,-1.358E-01",Y,0%,5.5,2.004,0.011,0.33,0° ± 0.1°
1749+096,1751+0939,2020-Sep-19,59111.0,"-1.706E-02,5.314E-01,-1.358E-01",Y,0%,9.0,2.325,0.011,0.272,0° ± 0.1°
1749+096,1751+0939,2020-Apr-03,58942.0,"1.395E-01,5.117E-01,-1.255E-01",Y,0.1%,5.5,2.815,0.013,0.326,0° ± 0.1°
1749+096,1751+0939,2020-Apr-03,58942.0,"1.395E-01,5.117E-01,-1.255E-01",Y,0.1%,9.0,3.262,0.013,0.272,0° ± 0.1°
1749+096,1751+0939,2018-Oct-15,58406.0,"4.315E-02,3.219E-01,6.331E-02",Y,0%,5.5,2.071,0.016,0.416,0° ± 0.1°
1749+096,1751+0939,2018-Oct-15,58406.0,"4.315E-02,3.219E-01,6.331E-02",Y,0%,9.0,2.558,0.016,0.443,0° ± 0.1°
1749+096,1751+0939,2018-Apr-21,58229.0,"-7.632E-01,2.061E+00,-9.059E-01",Y,0%,5.5,1.846,0.007,0.72,0° ± 0.1°
1749+096,1751+0939,2018-Apr-21,58229.0,"-7.632E-01,2.061E+00,-9.059E-01",Y,0%,9.0,2.391,0.007,0.332,0° ± 0.1°
1749+096,1751+0939,2017-Nov-20,58077.0,"9.809E-04,4.381E-01,-1.040E-01",Y,0.1%,5.5,1.855,0.007,0.284,0° ± 0.1°
1749+096,1751+0939,2017-Nov-20,58077.0,"9.809E-04,4.381E-01,-1.040E-01",Y,0.1%,9.0,2.11,0.007,0.24,0° ± 0.1°
